2019122701,nba.g.2177387,nba.t.1,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-atlanta-hawks-2019122701/,Sat, 28 Dec 2019 00:30:00,9549
2019122714,nba.g.2176405,nba.t.14,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-miami-heat-2019122714/,Sat, 28 Dec 2019 01:00:00,9549
2019122709,nba.g.2176947,nba.t.9,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-golden-state-warriors-2019122709/,Sat, 28 Dec 2019 03:30:00,9549
2019122714,nba.g.2176405,nba.t.14,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-miami-heat-2019122714/,Sat, 28 Dec 2019 01:00:00,9550
2019122709,nba.g.2176947,nba.t.9,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-golden-state-warriors-2019122709/,Sat, 28 Dec 2019 03:30:00,9550
2019122807,nba.g.2176965,nba.t.7,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-denver-nuggets-2019122807/,Sat, 28 Dec 2019 22:00:00,9554
2019122802,nba.g.2176732,nba.t.2,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-boston-celtics-2019122802/,Sun, 29 Dec 2019 00:00:00,9554
2019122803,nba.g.2177090,nba.t.3,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-new-orleans-pelicans-2019122803/,Sun, 29 Dec 2019 00:00:00,9554
2019122816,nba.g.2176324,nba.t.16,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-minnesota-timberwolves-2019122816/,Sun, 29 Dec 2019 01:00:00,9554
2019122814,nba.g.2176408,nba.t.14,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-miami-heat-2019122814/,Sun, 29 Dec 2019 01:00:00,9554
2019122810,nba.g.2176570,nba.t.10,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-houston-rockets-2019122810/,Sun, 29 Dec 2019 01:00:00,9554
2019122827,nba.g.2176606,nba.t.27,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-washington-wizards-2019122827/,Sun, 29 Dec 2019 01:00:00,9554
2019122804,nba.g.2176924,nba.t.4,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-chicago-bulls-2019122804/,Sun, 29 Dec 2019 01:00:00,9554
2019122815,nba.g.2176463,nba.t.15,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-milwaukee-bucks-2019122815/,Sun, 29 Dec 2019 01:30:00,9554
2019122809,nba.g.2176950,nba.t.9,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-golden-state-warriors-2019122809/,Sun, 29 Dec 2019 01:30:00,9554
2019122824,nba.g.2177243,nba.t.24,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-san-antonio-spurs-2019122824/,Sun, 29 Dec 2019 01:30:00,9554
2019122823,nba.g.2176933,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2019122823/,Sun, 29 Dec 2019 02:00:00,9554
2019122822,nba.g.2176510,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2019122822/,Sun, 29 Dec 2019 03:00:00,9554
2019122812,nba.g.2176374,nba.t.12,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-los-angeles-clippers-2019122812/,Sun, 29 Dec 2019 03:30:00,9554
2019122802,nba.g.2176732,nba.t.2,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-boston-celtics-2019122802/,Sun, 29 Dec 2019 00:00:00,9555
2019122803,nba.g.2177090,nba.t.3,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-new-orleans-pelicans-2019122803/,Sun, 29 Dec 2019 00:00:00,9555
2019122816,nba.g.2176324,nba.t.16,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-minnesota-timberwolves-2019122816/,Sun, 29 Dec 2019 01:00:00,9555
2019122814,nba.g.2176408,nba.t.14,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-miami-heat-2019122814/,Sun, 29 Dec 2019 01:00:00,9555
2019122810,nba.g.2176570,nba.t.10,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-houston-rockets-2019122810/,Sun, 29 Dec 2019 01:00:00,9555
2019122827,nba.g.2176606,nba.t.27,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-washington-wizards-2019122827/,Sun, 29 Dec 2019 01:00:00,9555
2019122804,nba.g.2176924,nba.t.4,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-chicago-bulls-2019122804/,Sun, 29 Dec 2019 01:00:00,9555
2019122815,nba.g.2176463,nba.t.15,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-milwaukee-bucks-2019122815/,Sun, 29 Dec 2019 01:30:00,9555
2019122809,nba.g.2176950,nba.t.9,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-golden-state-warriors-2019122809/,Sun, 29 Dec 2019 01:30:00,9555
2019122824,nba.g.2177243,nba.t.24,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-san-antonio-spurs-2019122824/,Sun, 29 Dec 2019 01:30:00,9555
2019122823,nba.g.2176933,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2019122823/,Sun, 29 Dec 2019 02:00:00,9555
2019122822,nba.g.2176510,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2019122822/,Sun, 29 Dec 2019 03:00:00,9555
2019122812,nba.g.2176374,nba.t.12,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-los-angeles-clippers-2019122812/,Sun, 29 Dec 2019 03:30:00,9555
2019122816,nba.g.2176324,nba.t.16,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-minnesota-timberwolves-2019122816/,Sun, 29 Dec 2019 01:00:00,9556
2019122814,nba.g.2176408,nba.t.14,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-miami-heat-2019122814/,Sun, 29 Dec 2019 01:00:00,9556
2019122810,nba.g.2176570,nba.t.10,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-houston-rockets-2019122810/,Sun, 29 Dec 2019 01:00:00,9556
2019122827,nba.g.2176606,nba.t.27,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-washington-wizards-2019122827/,Sun, 29 Dec 2019 01:00:00,9556
2019122804,nba.g.2176924,nba.t.4,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-chicago-bulls-2019122804/,Sun, 29 Dec 2019 01:00:00,9556
2019122815,nba.g.2176463,nba.t.15,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-milwaukee-bucks-2019122815/,Sun, 29 Dec 2019 01:30:00,9556
2019122809,nba.g.2176950,nba.t.9,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-golden-state-warriors-2019122809/,Sun, 29 Dec 2019 01:30:00,9556
2019122824,nba.g.2177243,nba.t.24,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-san-antonio-spurs-2019122824/,Sun, 29 Dec 2019 01:30:00,9556
2019122823,nba.g.2176933,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2019122823/,Sun, 29 Dec 2019 02:00:00,9556
2019122822,nba.g.2176510,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2019122822/,Sun, 29 Dec 2019 03:00:00,9556
2019122812,nba.g.2176374,nba.t.12,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-los-angeles-clippers-2019122812/,Sun, 29 Dec 2019 03:30:00,9556
2019122823,nba.g.2176933,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2019122823/,Sun, 29 Dec 2019 02:00:00,9557
2019122822,nba.g.2176510,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2019122822/,Sun, 29 Dec 2019 03:00:00,9557
2019122812,nba.g.2176374,nba.t.12,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-los-angeles-clippers-2019122812/,Sun, 29 Dec 2019 03:30:00,9557
2019122822,nba.g.2176510,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2019122822/,Sun, 29 Dec 2019 03:00:00,9558
2019122812,nba.g.2176374,nba.t.12,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-los-angeles-clippers-2019122812/,Sun, 29 Dec 2019 03:30:00,9558
2019122928,nba.g.2176251,nba.t.28,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-toronto-raptors-2019122928/,Sun, 29 Dec 2019 23:00:00,9560
2019122907,nba.g.2176978,nba.t.7,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-denver-nuggets-2019122907/,Mon, 30 Dec 2019 01:00:00,9560
2019122903,nba.g.2177092,nba.t.3,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-new-orleans-pelicans-2019122903/,Mon, 30 Dec 2019 01:00:00,9560
2019122929,nba.g.2177466,nba.t.29,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-memphis-grizzlies-2019122929/,Mon, 30 Dec 2019 01:00:00,9560
2019122913,nba.g.2177223,nba.t.13,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-los-angeles-lakers-2019122913/,Mon, 30 Dec 2019 02:30:00,9560
2019122907,nba.g.2176978,nba.t.7,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-denver-nuggets-2019122907/,Mon, 30 Dec 2019 01:00:00,9561
2019122903,nba.g.2177092,nba.t.3,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-new-orleans-pelicans-2019122903/,Mon, 30 Dec 2019 01:00:00,9561
2019122929,nba.g.2177466,nba.t.29,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-memphis-grizzlies-2019122929/,Mon, 30 Dec 2019 01:00:00,9561
2019122913,nba.g.2177223,nba.t.13,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-los-angeles-lakers-2019122913/,Mon, 30 Dec 2019 02:30:00,9561
2019123027,nba.g.2176616,nba.t.27,nba.t.14,https://sports.yahoo.com/nba/miami-heat-washington-wizards-2019123027/,Tue, 31 Dec 2019 00:00:00,9570
2019123019,nba.g.2176755,nba.t.19,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-orlando-magic-2019123019/,Tue, 31 Dec 2019 00:00:00,9570
2019123016,nba.g.2176329,nba.t.16,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-minnesota-timberwolves-2019123016/,Tue, 31 Dec 2019 01:00:00,9570
2019123004,nba.g.2176932,nba.t.4,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-chicago-bulls-2019123004/,Tue, 31 Dec 2019 01:00:00,9570
2019123026,nba.g.2176748,nba.t.26,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-utah-jazz-2019123026/,Tue, 31 Dec 2019 02:00:00,9570
2019123022,nba.g.2176514,nba.t.22,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-portland-trail-blazers-2019123022/,Tue, 31 Dec 2019 03:00:00,9570
2019123016,nba.g.2176329,nba.t.16,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-minnesota-timberwolves-2019123016/,Tue, 31 Dec 2019 01:00:00,9571
2019123004,nba.g.2176932,nba.t.4,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-chicago-bulls-2019123004/,Tue, 31 Dec 2019 01:00:00,9571
2019123026,nba.g.2176748,nba.t.26,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-utah-jazz-2019123026/,Tue, 31 Dec 2019 02:00:00,9571
2019123022,nba.g.2176514,nba.t.22,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-portland-trail-blazers-2019123022/,Tue, 31 Dec 2019 03:00:00,9571
2019123026,nba.g.2176748,nba.t.26,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-utah-jazz-2019123026/,Tue, 31 Dec 2019 02:00:00,9572
2019123022,nba.g.2176514,nba.t.22,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-portland-trail-blazers-2019123022/,Tue, 31 Dec 2019 03:00:00,9572
2019123111,nba.g.2176535,nba.t.11,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-indiana-pacers-2019123111/,Tue, 31 Dec 2019 20:00:00,9575
2019123130,nba.g.2176719,nba.t.30,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-charlotte-hornets-2019123130/,Tue, 31 Dec 2019 20:00:00,9575
2019123123,nba.g.2176939,nba.t.23,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-sacramento-kings-2019123123/,Tue, 31 Dec 2019 22:00:00,9575
2019123128,nba.g.2176252,nba.t.28,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-toronto-raptors-2019123128/,Wed, 01 Jan 2020 00:00:00,9575
2019123110,nba.g.2176575,nba.t.10,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-houston-rockets-2019123110/,Wed, 01 Jan 2020 00:00:00,9575
2019123124,nba.g.2177249,nba.t.24,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-san-antonio-spurs-2019123124/,Wed, 01 Jan 2020 00:00:00,9575
2019123125,nba.g.2176853,nba.t.25,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-oklahoma-city-thunder-2019123125/,Wed, 01 Jan 2020 01:00:00,9575
2019123128,nba.g.2176252,nba.t.28,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-toronto-raptors-2019123128/,Wed, 01 Jan 2020 00:00:00,9576
2019123110,nba.g.2176575,nba.t.10,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-houston-rockets-2019123110/,Wed, 01 Jan 2020 00:00:00,9576
2019123124,nba.g.2177249,nba.t.24,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-san-antonio-spurs-2019123124/,Wed, 01 Jan 2020 00:00:00,9576
2019123125,nba.g.2176853,nba.t.25,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-oklahoma-city-thunder-2019123125/,Wed, 01 Jan 2020 01:00:00,9576
2020010127,nba.g.2176621,nba.t.27,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-washington-wizards-2020010127/,Wed, 01 Jan 2020 23:00:00,9578
2020010118,nba.g.2176272,nba.t.18,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-new-york-knicks-2020010118/,Thu, 02 Jan 2020 00:30:00,9578
2020010115,nba.g.2176469,nba.t.15,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-milwaukee-bucks-2020010115/,Thu, 02 Jan 2020 01:00:00,9578
2020010113,nba.g.2177230,nba.t.13,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-los-angeles-lakers-2020010113/,Thu, 02 Jan 2020 03:30:00,9578
2020010118,nba.g.2176272,nba.t.18,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-new-york-knicks-2020010118/,Thu, 02 Jan 2020 00:30:00,9579
2020010115,nba.g.2176469,nba.t.15,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-milwaukee-bucks-2020010115/,Thu, 02 Jan 2020 01:00:00,9579
2020010113,nba.g.2177230,nba.t.13,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-los-angeles-lakers-2020010113/,Thu, 02 Jan 2020 03:30:00,9579
2020010115,nba.g.2176469,nba.t.15,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-milwaukee-bucks-2020010115/,Thu, 02 Jan 2020 01:00:00,9580
2020010113,nba.g.2177230,nba.t.13,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-los-angeles-lakers-2020010113/,Thu, 02 Jan 2020 03:30:00,9580
2020010211,nba.g.2176544,nba.t.11,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-indiana-pacers-2020010211/,Fri, 03 Jan 2020 00:00:00,9582
2020010205,nba.g.2177176,nba.t.5,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-cleveland-cavaliers-2020010205/,Fri, 03 Jan 2020 00:00:00,9582
2020010214,nba.g.2176413,nba.t.14,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-miami-heat-2020010214/,Fri, 03 Jan 2020 00:30:00,9582
2020010216,nba.g.2176336,nba.t.16,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-minnesota-timberwolves-2020010216/,Fri, 03 Jan 2020 01:00:00,9582
2020010204,nba.g.2176940,nba.t.4,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-chicago-bulls-2020010204/,Fri, 03 Jan 2020 01:00:00,9582
2020010224,nba.g.2177256,nba.t.24,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-san-antonio-spurs-2020010224/,Fri, 03 Jan 2020 01:30:00,9582
2020010206,nba.g.2177399,nba.t.6,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-dallas-mavericks-2020010206/,Fri, 03 Jan 2020 01:30:00,9582
2020010223,nba.g.2176970,nba.t.23,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-sacramento-kings-2020010223/,Fri, 03 Jan 2020 03:00:00,9582
2020010212,nba.g.2176377,nba.t.12,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-clippers-2020010212/,Fri, 03 Jan 2020 03:30:00,9582
2020010216,nba.g.2176336,nba.t.16,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-minnesota-timberwolves-2020010216/,Fri, 03 Jan 2020 01:00:00,9583
2020010204,nba.g.2176940,nba.t.4,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-chicago-bulls-2020010204/,Fri, 03 Jan 2020 01:00:00,9583
2020010224,nba.g.2177256,nba.t.24,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-san-antonio-spurs-2020010224/,Fri, 03 Jan 2020 01:30:00,9583
2020010206,nba.g.2177399,nba.t.6,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-dallas-mavericks-2020010206/,Fri, 03 Jan 2020 01:30:00,9583
2020010223,nba.g.2176970,nba.t.23,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-sacramento-kings-2020010223/,Fri, 03 Jan 2020 03:00:00,9583
2020010212,nba.g.2176377,nba.t.12,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-clippers-2020010212/,Fri, 03 Jan 2020 03:30:00,9583
2020010223,nba.g.2176970,nba.t.23,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-sacramento-kings-2020010223/,Fri, 03 Jan 2020 03:00:00,9584
2020010212,nba.g.2176377,nba.t.12,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-clippers-2020010212/,Fri, 03 Jan 2020 03:30:00,9584
2020010327,nba.g.2176628,nba.t.27,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-washington-wizards-2020010327/,Sat, 04 Jan 2020 00:00:00,9589
2020010319,nba.g.2176759,nba.t.19,nba.t.14,https://sports.yahoo.com/nba/miami-heat-orlando-magic-2020010319/,Sat, 04 Jan 2020 00:00:00,9589
2020010302,nba.g.2176765,nba.t.2,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-boston-celtics-2020010302/,Sat, 04 Jan 2020 00:00:00,9589
2020010310,nba.g.2176584,nba.t.10,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-houston-rockets-2020010310/,Sat, 04 Jan 2020 01:00:00,9589
2020010321,nba.g.2177339,nba.t.21,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-phoenix-suns-2020010321/,Sat, 04 Jan 2020 02:00:00,9589
2020010313,nba.g.2177236,nba.t.13,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-los-angeles-lakers-2020010313/,Sat, 04 Jan 2020 03:30:00,9589
2020010310,nba.g.2176584,nba.t.10,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-houston-rockets-2020010310/,Sat, 04 Jan 2020 01:00:00,9590
2020010321,nba.g.2177339,nba.t.21,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-phoenix-suns-2020010321/,Sat, 04 Jan 2020 02:00:00,9590
2020010313,nba.g.2177236,nba.t.13,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-los-angeles-lakers-2020010313/,Sat, 04 Jan 2020 03:30:00,9590
2020010321,nba.g.2177339,nba.t.21,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-phoenix-suns-2020010321/,Sat, 04 Jan 2020 02:00:00,9591
2020010313,nba.g.2177236,nba.t.13,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-los-angeles-lakers-2020010313/,Sat, 04 Jan 2020 03:30:00,9591
2020010412,nba.g.2176379,nba.t.12,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-clippers-2020010412/,Sat, 04 Jan 2020 20:30:00,9594
2020010417,nba.g.2176590,nba.t.17,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-brooklyn-nets-2020010417/,Sat, 04 Jan 2020 23:00:00,9594
2020010419,nba.g.2176763,nba.t.19,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-orlando-magic-2020010419/,Sun, 05 Jan 2020 00:00:00,9594
2020010405,nba.g.2177181,nba.t.5,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-cleveland-cavaliers-2020010405/,Sun, 05 Jan 2020 00:30:00,9594
2020010401,nba.g.2177391,nba.t.1,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-atlanta-hawks-2020010401/,Sun, 05 Jan 2020 00:30:00,9594
2020010427,nba.g.2176633,nba.t.27,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-washington-wizards-2020010427/,Sun, 05 Jan 2020 01:00:00,9594
2020010404,nba.g.2176948,nba.t.4,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-chicago-bulls-2020010404/,Sun, 05 Jan 2020 01:00:00,9594
2020010415,nba.g.2176472,nba.t.15,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-milwaukee-bucks-2020010415/,Sun, 05 Jan 2020 01:30:00,9594
2020010409,nba.g.2176955,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2020010409/,Sun, 05 Jan 2020 01:30:00,9594
2020010406,nba.g.2177404,nba.t.6,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-dallas-mavericks-2020010406/,Sun, 05 Jan 2020 01:30:00,9594
2020010423,nba.g.2176974,nba.t.23,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-sacramento-kings-2020010423/,Sun, 05 Jan 2020 03:00:00,9594
2020010419,nba.g.2176763,nba.t.19,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-orlando-magic-2020010419/,Sun, 05 Jan 2020 00:00:00,9595
2020010405,nba.g.2177181,nba.t.5,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-cleveland-cavaliers-2020010405/,Sun, 05 Jan 2020 00:30:00,9595
2020010401,nba.g.2177391,nba.t.1,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-atlanta-hawks-2020010401/,Sun, 05 Jan 2020 00:30:00,9595
2020010427,nba.g.2176633,nba.t.27,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-washington-wizards-2020010427/,Sun, 05 Jan 2020 01:00:00,9595
2020010404,nba.g.2176948,nba.t.4,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-chicago-bulls-2020010404/,Sun, 05 Jan 2020 01:00:00,9595
2020010415,nba.g.2176472,nba.t.15,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-milwaukee-bucks-2020010415/,Sun, 05 Jan 2020 01:30:00,9595
2020010409,nba.g.2176955,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2020010409/,Sun, 05 Jan 2020 01:30:00,9595
2020010406,nba.g.2177404,nba.t.6,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-dallas-mavericks-2020010406/,Sun, 05 Jan 2020 01:30:00,9595
2020010423,nba.g.2176974,nba.t.23,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-sacramento-kings-2020010423/,Sun, 05 Jan 2020 03:00:00,9595
2020010427,nba.g.2176633,nba.t.27,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-washington-wizards-2020010427/,Sun, 05 Jan 2020 01:00:00,9596
2020010404,nba.g.2176948,nba.t.4,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-chicago-bulls-2020010404/,Sun, 05 Jan 2020 01:00:00,9596
2020010415,nba.g.2176472,nba.t.15,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-milwaukee-bucks-2020010415/,Sun, 05 Jan 2020 01:30:00,9596
2020010409,nba.g.2176955,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2020010409/,Sun, 05 Jan 2020 01:30:00,9596
2020010406,nba.g.2177404,nba.t.6,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-dallas-mavericks-2020010406/,Sun, 05 Jan 2020 01:30:00,9596
2020010423,nba.g.2176974,nba.t.23,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-sacramento-kings-2020010423/,Sun, 05 Jan 2020 03:00:00,9596
2020010512,nba.g.2176382,nba.t.12,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-los-angeles-clippers-2020010512/,Sun, 05 Jan 2020 20:30:00,9606
2020010514,nba.g.2176418,nba.t.14,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-miami-heat-2020010514/,Sun, 05 Jan 2020 23:00:00,9606
2020010505,nba.g.2177184,nba.t.5,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-cleveland-cavaliers-2020010505/,Mon, 06 Jan 2020 00:30:00,9606
2020010521,nba.g.2177340,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2020010521/,Mon, 06 Jan 2020 01:00:00,9606
2020010513,nba.g.2177241,nba.t.13,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-lakers-2020010513/,Mon, 06 Jan 2020 03:00:00,9606
2020010514,nba.g.2176418,nba.t.14,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-miami-heat-2020010514/,Sun, 05 Jan 2020 23:00:00,9639
2020010505,nba.g.2177184,nba.t.5,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-cleveland-cavaliers-2020010505/,Mon, 06 Jan 2020 00:30:00,9639
2020010521,nba.g.2177340,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2020010521/,Mon, 06 Jan 2020 01:00:00,9639
2020010513,nba.g.2177241,nba.t.13,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-lakers-2020010513/,Mon, 06 Jan 2020 03:00:00,9639
2020010505,nba.g.2177184,nba.t.5,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-cleveland-cavaliers-2020010505/,Mon, 06 Jan 2020 00:30:00,9607
2020010521,nba.g.2177340,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2020010521/,Mon, 06 Jan 2020 01:00:00,9607
2020010513,nba.g.2177241,nba.t.13,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-lakers-2020010513/,Mon, 06 Jan 2020 03:00:00,9607
2020010521,nba.g.2177340,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2020010521/,Mon, 06 Jan 2020 01:00:00,9608
